outlet_id,outlet_size,population_density,number_of_skus_sold,average_household_income,region_outstation,region_upcountry,region_western,number_of_skus_sold_range_0-25,number_of_skus_sold_range_25-50,number_of_skus_sold_range_50+
outlet_code_462,2625,331,13,65626,1,0,0,1,0,0
outlet_code_463,352,138,18,88073,1,0,0,1,0,0
outlet_code_464,243,111,12,60645,1,0,0,1,0,0
outlet_code_465,347,137,17,86751,1,0,0,1,0,0
outlet_code_466,1566,304,19,93319,1,0,0,1,0,0
outlet_code_467,1695,319,20,99765,1,0,0,1,0,0
outlet_code_468,1508,297,18,90381,1,0,0,1,0,0
outlet_code_469,1089,247,14,69475,1,0,0,1,0,0
outlet_code_470,782,210,11,54106,1,0,0,1,0,0
outlet_code_471,1337,276,16,81871,1,0,0,1,0,0
outlet_code_472,1377,281,17,83839,1,0,0,1,0,0
outlet_code_473,791,211,11,54531,1,0,0,1,0,0
outlet_code_474,3366,587,27,50491,0,1,0,0,1,0
outlet_code_475,259,359,14,38826,0,1,0,1,0,0
outlet_code_476,293,393,17,43897,0,1,0,1,0,0
outlet_code_477,1084,388,18,41526,0,1,0,1,0,0
outlet_code_478,1616,442,28,57466,0,1,0,0,1,0
outlet_code_479,862,366,13,34857,0,1,0,1,0,0
outlet_code_480,3780,5360,56,164003,0,0,1,0,1,0
outlet_code_481,3463,4725,49,148137,0,0,1,0,1,0
outlet_code_482,272,1883,31,111111,0,0,1,0,1,0
outlet_code_483,303,2346,35,126533,0,0,1,0,1,0
outlet_code_484,221,1119,23,85624,0,0,1,1,0,0
outlet_code_485,1329,2458,42,137890,0,0,1,0,1,0
outlet_code_486,1394,2588,44,144403,0,0,1,0,1,0
outlet_code_487,1004,1808,31,105381,0,0,1,0,1,0
outlet_code_488,1460,2721,47,151034,0,0,1,0,1,0
outlet_code_489,1253,2305,39,130273,0,0,1,0,1,0
outlet_code_490,1201,2201,38,125061,0,0,1,0,1,0
outlet_code_491,337,134,17,84195,1,0,0,1,0,0
outlet_code_492,339,135,17,84628,1,0,0,1,0,0
outlet_code_493,1643,313,19,97171,1,0,0,1,0,0
outlet_code_494,1645,313,19,97247,1,0,0,1,0,0
outlet_code_495,1426,287,17,86311,1,0,0,1,0,0
outlet_code_496,1220,262,15,76002,1,0,0,1,0,0
outlet_code_497,765,208,11,53244,1,0,0,1,0,0
outlet_code_498,918,226,12,60889,1,0,0,1,0,0
outlet_code_499,1410,285,17,85520,1,0,0,1,0,0
outlet_code_500,335,435,20,50200,0,1,0,1,0,0
outlet_code_501,398,498,25,59686,0,1,0,0,1,0
outlet_code_502,983,378,16,38487,0,1,0,1,0,0
outlet_code_503,307,2410,36,128661,0,0,1,0,1,0
outlet_code_504,317,2557,38,133575,0,0,1,0,1,0
outlet_code_505,204,855,21,76838,0,0,1,1,0,0
outlet_code_506,379,3492,47,164743,0,0,1,0,1,0
outlet_code_507,1239,2278,39,128903,0,0,1,0,1,0
outlet_code_508,980,1760,30,102983,0,0,1,0,1,0
outlet_code_509,752,1304,22,80175,0,0,1,1,0,0
outlet_code_510,1051,1902,32,110120,0,0,1,0,1,0
outlet_code_511,835,1470,25,88518,0,0,1,0,1,0
outlet_code_512,747,1293,22,79666,0,0,1,1,0,0
outlet_code_513,374,143,19,93411,1,0,0,1,0,0
outlet_code_514,869,220,12,58430,1,0,0,1,0,0
outlet_code_515,1003,236,13,65151,1,0,0,1,0,0
outlet_code_516,890,223,12,59516,1,0,0,1,0,0
outlet_code_517,1244,265,15,77208,1,0,0,1,0,0
outlet_code_518,1578,305,19,93888,1,0,0,1,0,0
outlet_code_519,1220,402,20,45586,0,1,0,1,0,0
outlet_code_520,1235,403,21,46038,0,1,0,1,0,0
outlet_code_521,1580,438,28,56389,0,1,0,0,1,0
outlet_code_522,1370,417,23,50091,0,1,0,1,0,0
outlet_code_523,1143,394,19,43282,0,1,0,1,0,0
outlet_code_524,2651,3102,33,107541,0,0,1,0,1,0
outlet_code_525,365,3281,45,157716,0,0,1,0,1,0
outlet_code_526,273,1895,31,111488,0,0,1,0,1,0
outlet_code_527,956,1711,29,100555,0,0,1,0,1,0
outlet_code_528,1081,1962,33,113115,0,0,1,0,1,0
outlet_code_529,1659,3117,54,170868,0,0,1,0,1,0
outlet_code_530,1394,2588,44,144375,0,0,1,0,1,0
outlet_code_531,1647,3094,53,169697,0,0,1,0,1,0
outlet_code_532,1358,2515,43,140751,0,0,1,0,1,0
outlet_code_533,2798,340,14,69947,1,0,0,1,0,0
outlet_code_534,2521,326,13,63035,1,0,0,1,0,0
outlet_code_535,218,105,11,54502,1,0,0,1,0,0
outlet_code_536,369,142,18,92157,1,0,0,1,0,0
outlet_code_537,1518,298,18,90910,1,0,0,1,0,0
outlet_code_538,1276,269,16,78800,1,0,0,1,0,0
outlet_code_539,1558,303,19,92890,1,0,0,1,0,0
outlet_code_540,1663,316,20,98147,1,0,0,1,0,0
outlet_code_541,1450,290,18,87520,1,0,0,1,0,0
outlet_code_542,1436,288,17,86791,1,0,0,1,0,0
outlet_code_543,783,358,12,32486,0,1,0,1,0,0
outlet_code_544,1649,445,29,58458,0,1,0,0,1,0
outlet_code_545,1654,445,29,58610,0,1,0,0,1,0
outlet_code_546,2710,3221,34,110524,0,0,1,0,1,0
outlet_code_547,794,1388,23,84399,0,0,1,1,0,0
outlet_code_548,1054,1909,32,110426,0,0,1,0,1,0
outlet_code_549,2254,313,11,56360,1,0,0,1,0,0
outlet_code_550,2897,345,14,72429,1,0,0,1,0,0
outlet_code_551,3832,392,19,95811,1,0,0,1,0,0
outlet_code_552,3724,386,19,93097,1,0,0,1,0,0
outlet_code_553,346,136,17,86493,1,0,0,1,0,0
outlet_code_554,375,144,19,93817,1,0,0,1,0,0
outlet_code_555,821,215,11,56073,1,0,0,1,0,0
outlet_code_556,778,209,11,53888,1,0,0,1,0,0
outlet_code_557,984,234,13,64186,1,0,0,1,0,0
outlet_code_558,1498,296,18,89884,1,0,0,1,0,0
outlet_code_559,1293,271,16,79655,1,0,0,1,0,0
outlet_code_560,1554,303,19,92724,1,0,0,1,0,0
outlet_code_561,989,235,13,64430,1,0,0,1,0,0
outlet_code_562,1123,251,14,71143,1,0,0,1,0,0
outlet_code_563,777,209,11,53832,1,0,0,1,0,0
outlet_code_564,2159,466,12,32392,0,1,0,1,0,0
outlet_code_565,3119,562,24,46792,0,1,0,1,0,0
outlet_code_566,354,454,22,53097,0,1,0,1,0,0
outlet_code_567,817,362,12,33513,0,1,0,1,0,0
outlet_code_568,736,354,11,31084,0,1,0,1,0,0
outlet_code_569,2938,3676,39,121902,0,0,1,0,1,0
outlet_code_570,350,3054,43,150147,0,0,1,0,1,0
outlet_code_571,290,2146,33,119878,0,0,1,0,1,0
outlet_code_572,1146,2091,36,119574,0,0,1,0,1,0
outlet_code_573,793,1386,23,84290,0,0,1,1,0,0
outlet_code_574,1240,2280,39,129002,0,0,1,0,1,0
outlet_code_575,816,1432,24,86585,0,0,1,1,0,0
outlet_code_576,1066,1931,33,111564,0,0,1,0,1,0
outlet_code_577,794,1388,23,84402,0,0,1,1,0,0
outlet_code_578,255,114,13,63731,1,0,0,1,0,0
outlet_code_579,358,140,18,89619,1,0,0,1,0,0
outlet_code_580,315,129,16,78788,1,0,0,1,0,0
outlet_code_581,1618,310,19,95889,1,0,0,1,0,0
outlet_code_582,1237,264,15,76869,1,0,0,1,0,0
outlet_code_583,1599,308,19,94971,1,0,0,1,0,0
outlet_code_584,1009,237,13,65445,1,0,0,1,0,0
outlet_code_585,1364,280,17,83189,1,0,0,1,0,0
outlet_code_586,1400,284,17,84997,1,0,0,1,0,0
outlet_code_587,1261,267,16,78035,1,0,0,1,0,0
outlet_code_588,807,213,11,55369,1,0,0,1,0,0
outlet_code_589,282,382,16,42244,0,1,0,1,0,0
outlet_code_590,377,477,23,56583,0,1,0,1,0,0
outlet_code_591,338,438,20,50679,0,1,0,1,0,0
outlet_code_592,2923,3645,38,121136,0,0,1,0,1,0
outlet_code_593,328,2714,39,138786,0,0,1,0,1,0
outlet_code_594,399,3780,50,174336,0,0,1,0,1,0
outlet_code_595,1044,1887,32,109364,0,0,1,0,1,0
outlet_code_596,1171,2142,36,122094,0,0,1,0,1,0
outlet_code_597,3402,370,17,85047,1,0,0,1,0,0
outlet_code_598,240,110,12,60046,1,0,0,1,0,0
outlet_code_599,219,105,11,54812,1,0,0,1,0,0
outlet_code_600,1564,304,19,93200,1,0,0,1,0,0
outlet_code_601,937,228,12,61851,1,0,0,1,0,0
outlet_code_602,1152,254,15,72585,1,0,0,1,0,0
outlet_code_603,867,220,12,58352,1,0,0,1,0,0
outlet_code_604,1382,282,17,84118,1,0,0,1,0,0
outlet_code_605,854,219,12,57717,1,0,0,1,0,0
outlet_code_606,1559,303,19,92953,1,0,0,1,0,0
outlet_code_607,1466,427,25,52982,0,1,0,0,1,0
outlet_code_608,954,375,15,37623,0,1,0,1,0,0
outlet_code_609,3392,4584,48,144606,0,0,1,0,1,0
outlet_code_610,281,2014,32,115450,0,0,1,0,1,0
outlet_code_611,1098,1995,34,114759,0,0,1,0,1,0
outlet_code_612,1521,2841,49,157059,0,0,1,0,1,0
outlet_code_613,971,1743,30,102146,0,0,1,0,1,0
outlet_code_614,3859,393,19,96487,1,0,0,1,0,0
outlet_code_615,3972,399,20,99298,1,0,0,1,0,0
outlet_code_616,299,125,15,74709,1,0,0,1,0,0
outlet_code_617,225,106,11,56369,1,0,0,1,0,0
outlet_code_618,298,125,15,74511,1,0,0,1,0,0
outlet_code_619,277,119,14,69289,1,0,0,1,0,0
outlet_code_620,261,115,13,65297,1,0,0,1,0,0
outlet_code_621,1169,256,15,73432,1,0,0,1,0,0
outlet_code_622,1239,265,15,76955,1,0,0,1,0,0
outlet_code_623,1678,317,20,98899,1,0,0,1,0,0
outlet_code_624,992,235,13,64599,1,0,0,1,0,0
outlet_code_625,1131,252,14,71561,1,0,0,1,0,0
outlet_code_626,982,234,13,64107,1,0,0,1,0,0
outlet_code_627,778,358,12,32350,0,1,0,1,0,0
outlet_code_628,2495,2790,30,99757,0,0,1,0,1,0
outlet_code_629,317,2557,38,133561,0,0,1,0,1,0
outlet_code_630,286,2090,33,117990,0,0,1,0,1,0
outlet_code_631,730,1260,21,77989,0,0,1,1,0,0
outlet_code_632,868,1536,26,91815,0,0,1,0,1,0
outlet_code_633,349,137,17,87346,1,0,0,1,0,0
outlet_code_634,296,124,15,74026,1,0,0,1,0,0
outlet_code_635,295,124,15,73776,1,0,0,1,0,0
outlet_code_636,319,130,16,79649,1,0,0,1,0,0
outlet_code_637,1279,270,16,78974,1,0,0,1,0,0
outlet_code_638,822,215,11,56085,1,0,0,1,0,0
outlet_code_639,1657,315,20,97842,1,0,0,1,0,0
outlet_code_640,1356,279,17,82815,1,0,0,1,0,0
outlet_code_641,3420,592,28,51294,0,1,0,0,1,0
outlet_code_642,2518,502,16,37768,0,1,0,1,0,0
outlet_code_643,346,446,21,51948,0,1,0,1,0,0
outlet_code_644,336,436,20,50370,0,1,0,1,0,0
outlet_code_645,1527,433,27,54806,0,1,0,0,1,0
outlet_code_646,2369,2537,27,93437,0,0,1,0,1,0
outlet_code_647,205,873,21,77422,0,0,1,1,0,0
outlet_code_648,971,1742,29,102076,0,0,1,0,1,0
outlet_code_649,851,1501,25,90075,0,0,1,0,1,0
outlet_code_650,2606,330,13,65155,1,0,0,1,0,0
outlet_code_651,233,108,12,58363,1,0,0,1,0,0
outlet_code_652,280,120,14,69907,1,0,0,1,0,0
outlet_code_653,1287,270,16,79357,1,0,0,1,0,0
outlet_code_654,976,233,13,63810,1,0,0,1,0,0
outlet_code_655,1032,240,13,66582,1,0,0,1,0,0
outlet_code_656,1185,258,15,74237,1,0,0,1,0,0
outlet_code_657,303,403,18,45492,0,1,0,1,0,0
outlet_code_658,1675,448,30,59264,0,1,0,0,1,0
outlet_code_659,1015,382,16,39453,0,1,0,1,0,0
outlet_code_660,856,366,13,34693,0,1,0,1,0,0
outlet_code_661,1293,409,22,47789,0,1,0,1,0,0
outlet_code_662,3532,4865,51,151614,0,0,1,0,1,0
outlet_code_663,2915,3630,38,120738,0,0,1,0,1,0
outlet_code_664,3367,4534,47,143344,0,0,1,0,1,0
outlet_code_665,244,1465,27,97163,0,0,1,0,1,0
outlet_code_666,316,2534,37,132811,0,0,1,0,1,0
outlet_code_667,392,3674,49,170814,0,0,1,0,1,0
outlet_code_668,1611,3022,52,166105,0,0,1,0,1,0
outlet_code_669,1663,3126,54,171291,0,0,1,0,1,0
outlet_code_670,2782,339,14,69556,1,0,0,1,0,0
outlet_code_671,258,114,13,64393,1,0,0,1,0,0
outlet_code_672,359,140,18,89642,1,0,0,1,0,0
outlet_code_673,236,109,12,59061,1,0,0,1,0,0
outlet_code_674,390,148,20,97520,1,0,0,1,0,0
outlet_code_675,329,132,16,82239,1,0,0,1,0,0
outlet_code_676,1601,308,19,95027,1,0,0,1,0,0
outlet_code_677,1450,290,17,87477,1,0,0,1,0,0
outlet_code_678,1600,308,19,95008,1,0,0,1,0,0
outlet_code_679,1592,307,19,94598,1,0,0,1,0,0
outlet_code_680,3414,591,28,51205,0,1,0,0,1,0
outlet_code_681,398,498,25,59750,0,1,0,0,1,0
outlet_code_682,712,351,10,30346,0,1,0,1,0,0
outlet_code_683,730,353,11,30893,0,1,0,1,0,0
outlet_code_684,3205,4211,44,135265,0,0,1,0,1,0
outlet_code_685,717,1234,21,76715,0,0,1,1,0,0
outlet_code_686,1472,2743,47,152161,0,0,1,0,1,0
outlet_code_687,852,1505,25,90244,0,0,1,0,1,0
outlet_code_688,214,104,11,53514,1,0,0,1,0,0
outlet_code_689,1692,319,20,99614,1,0,0,1,0,0
outlet_code_690,816,214,11,55786,1,0,0,1,0,0
outlet_code_691,862,219,12,58107,1,0,0,1,0,0
outlet_code_692,1185,258,15,74242,1,0,0,1,0,0
outlet_code_693,392,492,24,58806,0,1,0,1,0,0
outlet_code_694,1224,402,20,45715,0,1,0,1,0,0
outlet_code_695,1130,393,19,42905,0,1,0,1,0,0
outlet_code_696,750,355,11,31489,0,1,0,1,0,0
outlet_code_697,1467,427,25,52998,0,1,0,0,1,0
outlet_code_698,2798,3397,36,114924,0,0,1,0,1,0
outlet_code_699,3188,4175,44,134385,0,0,1,0,1,0
outlet_code_700,261,1711,29,105367,0,0,1,0,1,0
outlet_code_701,312,2486,37,131202,0,0,1,0,1,0
outlet_code_702,237,1356,26,93518,0,0,1,0,1,0
outlet_code_703,246,1496,27,98194,0,0,1,0,1,0
outlet_code_704,333,2795,40,141498,0,0,1,0,1,0
outlet_code_705,366,3287,45,157909,0,0,1,0,1,0
outlet_code_706,1025,1851,31,107535,0,0,1,0,1,0
outlet_code_707,2620,331,13,65505,1,0,0,1,0,0
outlet_code_708,332,133,17,82949,1,0,0,1,0,0
outlet_code_709,392,148,20,98043,1,0,0,1,0,0
outlet_code_710,1620,310,19,95999,1,0,0,1,0,0
outlet_code_711,1133,252,14,71644,1,0,0,1,0,0
outlet_code_712,1285,270,16,79260,1,0,0,1,0,0
outlet_code_713,807,213,11,55344,1,0,0,1,0,0
outlet_code_714,1116,250,14,70816,1,0,0,1,0,0
outlet_code_715,386,486,24,57920,0,1,0,1,0,0
outlet_code_716,1103,390,18,42081,0,1,0,1,0,0
outlet_code_717,1467,427,25,53006,0,1,0,0,1,0
outlet_code_718,1274,407,21,47231,0,1,0,1,0,0
outlet_code_719,2747,3294,35,112346,0,0,1,0,1,0
outlet_code_720,236,1335,25,92839,0,0,1,0,1,0
outlet_code_721,288,2125,33,119175,0,0,1,0,1,0
outlet_code_722,323,2650,39,136683,0,0,1,0,1,0
outlet_code_723,1040,1880,32,109021,0,0,1,0,1,0
outlet_code_724,971,1742,29,102081,0,0,1,0,1,0
outlet_code_725,1275,2350,40,132483,0,0,1,0,1,0
outlet_code_726,1634,3069,53,168444,0,0,1,0,1,0
outlet_code_727,3087,354,15,77185,1,0,0,1,0,0
outlet_code_728,2167,308,11,54177,1,0,0,1,0,0
outlet_code_729,2819,341,14,70484,1,0,0,1,0,0
outlet_code_730,207,102,10,51839,1,0,0,1,0,0
outlet_code_731,351,138,18,87678,1,0,0,1,0,0
outlet_code_732,225,106,11,56310,1,0,0,1,0,0
outlet_code_733,1296,272,16,79822,1,0,0,1,0,0
outlet_code_734,1483,294,18,89130,1,0,0,1,0,0
outlet_code_735,1621,311,19,96069,1,0,0,1,0,0
outlet_code_736,824,215,11,56212,1,0,0,1,0,0
outlet_code_737,1037,240,13,66873,1,0,0,1,0,0
outlet_code_738,3792,629,32,56875,0,1,0,0,1,0
outlet_code_739,3144,564,24,47157,0,1,0,1,0,0
outlet_code_740,1153,395,19,43577,0,1,0,1,0,0
outlet_code_741,1025,382,16,39743,0,1,0,1,0,0
outlet_code_742,727,353,11,30822,0,1,0,1,0,0
outlet_code_743,3144,4089,43,132213,0,0,1,0,1,0
outlet_code_744,350,3053,43,150101,0,0,1,0,1,0
outlet_code_745,253,1589,28,101285,0,0,1,0,1,0
outlet_code_746,334,2815,40,142176,0,0,1,0,1,0
outlet_code_747,289,2138,33,119584,0,0,1,0,1,0
outlet_code_748,1464,2728,47,151416,0,0,1,0,1,0
outlet_code_749,1504,2808,48,155419,0,0,1,0,1,0
outlet_code_750,1522,2843,49,157164,0,0,1,0,1,0
outlet_code_751,1030,1861,32,108040,0,0,1,0,1,0
outlet_code_752,931,1663,28,98142,0,0,1,0,1,0
outlet_code_753,217,104,11,54268,1,0,0,1,0,0
outlet_code_754,288,122,14,72114,1,0,0,1,0,0
outlet_code_755,1026,239,13,66324,1,0,0,1,0,0
outlet_code_756,1036,240,13,66792,1,0,0,1,0,0
outlet_code_757,821,214,11,56031,1,0,0,1,0,0
outlet_code_758,1379,281,17,83937,1,0,0,1,0,0
outlet_code_759,1209,261,15,75462,1,0,0,1,0,0
outlet_code_760,832,216,11,56599,1,0,0,1,0,0
outlet_code_761,1092,389,18,41767,0,1,0,1,0,0
outlet_code_762,2705,3210,34,110248,0,0,1,0,1,0
outlet_code_763,3424,4648,48,146191,0,0,1,0,1,0
outlet_code_764,265,1778,30,107616,0,0,1,0,1,0
outlet_code_765,1574,2948,51,162400,0,0,1,0,1,0
outlet_code_766,915,1630,28,96505,0,0,1,0,1,0
outlet_code_767,1282,2364,40,133197,0,0,1,0,1,0
outlet_code_768,1011,1821,31,106070,0,0,1,0,1,0
outlet_code_769,705,1211,20,75530,0,0,1,1,0,0
outlet_code_770,1083,1967,33,113331,0,0,1,0,1,0
outlet_code_771,1535,2869,49,158473,0,0,1,0,1,0
outlet_code_772,741,1281,21,79054,0,0,1,1,0,0
outlet_code_773,201,100,10,50237,1,0,0,1,0,0
outlet_code_774,389,147,19,97272,1,0,0,1,0,0
outlet_code_775,398,149,20,99496,1,0,0,1,0,0
outlet_code_776,1231,264,15,76543,1,0,0,1,0,0
outlet_code_777,1209,261,15,75426,1,0,0,1,0,0
outlet_code_778,962,231,13,63079,1,0,0,1,0,0
outlet_code_779,1664,316,20,98184,1,0,0,1,0,0
outlet_code_780,871,221,12,58571,1,0,0,1,0,0
outlet_code_781,853,218,12,57655,1,0,0,1,0,0
outlet_code_782,1454,291,18,87717,1,0,0,1,0,0
outlet_code_783,916,226,12,60776,1,0,0,1,0,0
outlet_code_784,1367,280,17,83357,1,0,0,1,0,0
outlet_code_785,1347,278,16,82360,1,0,0,1,0,0
outlet_code_786,1173,2146,37,122304,0,0,1,0,1,0
outlet_code_787,1491,2782,48,154104,0,0,1,0,1,0
outlet_code_788,902,1605,27,95231,0,0,1,0,1,0
outlet_code_789,1209,2218,38,125923,0,0,1,0,1,0
outlet_code_790,1161,2121,36,121070,0,0,1,0,1,0
outlet_code_791,1505,2810,48,155508,0,0,1,0,1,0
outlet_code_792,3795,390,19,94864,1,0,0,1,0,0
outlet_code_793,3894,395,19,97349,1,0,0,1,0,0
outlet_code_794,207,102,10,51693,1,0,0,1,0,0
outlet_code_795,211,103,11,52760,1,0,0,1,0,0
outlet_code_796,311,128,16,77661,1,0,0,1,0,0
outlet_code_797,1387,282,17,84368,1,0,0,1,0,0
outlet_code_798,1345,277,16,82271,1,0,0,1,0,0
outlet_code_799,705,201,10,50266,1,0,0,1,0,0
outlet_code_800,1377,281,17,83864,1,0,0,1,0,0
outlet_code_801,1538,301,18,91920,1,0,0,1,0,0
outlet_code_802,1188,259,15,74418,1,0,0,1,0,0
outlet_code_803,378,478,23,56666,0,1,0,1,0,0
outlet_code_804,1252,405,21,46572,0,1,0,1,0,0
outlet_code_805,1023,382,16,39692,0,1,0,1,0,0
outlet_code_806,395,3725,49,172504,0,0,1,0,1,0
outlet_code_807,258,1671,29,104028,0,0,1,0,1,0
outlet_code_808,824,1447,24,87358,0,0,1,1,0,0
outlet_code_809,1148,2095,36,119751,0,0,1,0,1,0
outlet_code_810,1094,1987,34,114372,0,0,1,0,1,0
outlet_code_811,2199,310,11,54963,1,0,0,1,0,0
outlet_code_812,361,140,18,90232,1,0,0,1,0,0
outlet_code_813,210,103,11,52524,1,0,0,1,0,0
outlet_code_814,203,101,10,50628,1,0,0,1,0,0
outlet_code_815,382,145,19,95393,1,0,0,1,0,0
outlet_code_816,789,211,11,54455,1,0,0,1,0,0
outlet_code_817,1035,240,13,66763,1,0,0,1,0,0
outlet_code_818,1330,276,16,81524,1,0,0,1,0,0
outlet_code_819,1034,240,13,66698,1,0,0,1,0,0
outlet_code_820,914,226,12,60707,1,0,0,1,0,0
outlet_code_821,737,204,10,51874,1,0,0,1,0,0
outlet_code_822,1269,407,21,47085,0,1,0,1,0,0
outlet_code_823,3396,4591,48,144783,0,0,1,0,1,0
outlet_code_824,378,3474,47,164146,0,0,1,0,1,0
outlet_code_825,745,1291,22,79535,0,0,1,1,0,0
outlet_code_826,775,1350,23,82501,0,0,1,1,0,0
outlet_code_827,938,1675,28,98764,0,0,1,0,1,0
outlet_code_828,1514,2827,48,156351,0,0,1,0,1,0
outlet_code_829,1589,2978,51,163878,0,0,1,0,1,0
outlet_code_830,3669,383,18,91715,1,0,0,1,0,0
outlet_code_831,278,119,14,69388,1,0,0,1,0,0
outlet_code_832,255,114,13,63666,1,0,0,1,0,0
outlet_code_833,1313,274,16,80634,1,0,0,1,0,0
outlet_code_834,1632,312,19,96610,1,0,0,1,0,0
outlet_code_835,936,228,12,61781,1,0,0,1,0,0
outlet_code_836,1418,286,17,85897,1,0,0,1,0,0
outlet_code_837,1006,237,13,65296,1,0,0,1,0,0
outlet_code_838,1473,293,18,88631,1,0,0,1,0,0
outlet_code_839,1590,307,19,94513,1,0,0,1,0,0
outlet_code_840,1341,277,16,82072,1,0,0,1,0,0
outlet_code_841,278,378,16,41644,0,1,0,1,0,0
outlet_code_842,1333,413,23,49002,0,1,0,1,0,0
outlet_code_843,1260,406,21,46786,0,1,0,1,0,0
outlet_code_844,841,364,13,34218,0,1,0,1,0,0
outlet_code_845,1213,401,20,45383,0,1,0,1,0,0
outlet_code_846,2889,3577,38,119437,0,0,1,0,1,0
outlet_code_847,781,1362,23,83116,0,0,1,1,0,0
outlet_code_848,1493,2786,48,154300,0,0,1,0,1,0
outlet_code_849,993,1785,30,104263,0,0,1,0,1,0
outlet_code_850,947,1695,29,99744,0,0,1,0,1,0
outlet_code_851,224,106,11,55887,1,0,0,1,0,0
outlet_code_852,1328,275,16,81397,1,0,0,1,0,0
outlet_code_853,760,207,11,53024,1,0,0,1,0,0
outlet_code_854,1393,283,17,84666,1,0,0,1,0,0
outlet_code_855,1332,276,16,81586,1,0,0,1,0,0
outlet_code_856,1085,246,14,69275,1,0,0,1,0,0
outlet_code_857,1322,275,16,81112,1,0,0,1,0,0
outlet_code_858,205,305,10,30797,0,1,0,1,0,0
outlet_code_859,784,358,12,32520,0,1,0,1,0,0
outlet_code_860,1337,414,23,49123,0,1,0,1,0,0
outlet_code_861,3773,5346,55,163662,0,0,1,0,1,0
outlet_code_862,2539,2878,31,101962,0,0,1,0,1,0
outlet_code_863,287,2104,33,118469,0,0,1,0,1,0
outlet_code_864,1561,2923,50,161128,0,0,1,0,1,0
outlet_code_865,1300,2399,41,134954,0,0,1,0,1,0
outlet_code_866,1613,3026,52,166308,0,0,1,0,1,0
outlet_code_867,859,1519,26,90943,0,0,1,0,1,0
outlet_code_868,1458,2717,47,150827,0,0,1,0,1,0
outlet_code_869,3175,359,16,79370,1,0,0,1,0,0
outlet_code_870,3190,359,16,79748,1,0,0,1,0,0
outlet_code_871,388,147,19,96876,1,0,0,1,0,0
outlet_code_872,711,201,10,50557,1,0,0,1,0,0
outlet_code_873,1693,319,20,99651,1,0,0,1,0,0
outlet_code_874,1553,302,19,92629,1,0,0,1,0,0
outlet_code_875,1461,291,18,88063,1,0,0,1,0,0
outlet_code_876,1124,251,14,71181,1,0,0,1,0,0
outlet_code_877,2057,456,11,30854,0,1,0,1,0,0
outlet_code_878,356,456,22,53465,0,1,0,1,0,0
outlet_code_879,376,476,23,56352,0,1,0,1,0,0
outlet_code_880,274,374,16,41031,0,1,0,1,0,0
outlet_code_881,1205,400,20,45138,0,1,0,1,0,0
outlet_code_882,859,366,13,34785,0,1,0,1,0,0
outlet_code_883,1448,425,25,52455,0,1,0,0,1,0
outlet_code_884,1151,395,19,43538,0,1,0,1,0,0
outlet_code_885,2147,2094,23,82362,0,0,1,1,0,0
outlet_code_886,332,2775,40,140842,0,0,1,0,1,0
outlet_code_887,270,1845,30,109843,0,0,1,0,1,0
outlet_code_888,380,3504,47,165148,0,0,1,0,1,0
outlet_code_889,890,1580,27,93991,0,0,1,0,1,0
outlet_code_890,1345,2490,43,139489,0,0,1,0,1,0
outlet_code_891,2863,343,14,71573,1,0,0,1,0,0
outlet_code_892,3694,385,18,92359,1,0,0,1,0,0
outlet_code_893,3237,362,16,80931,1,0,0,1,0,0
outlet_code_894,2259,313,11,56474,1,0,0,1,0,0
outlet_code_895,390,148,20,97559,1,0,0,1,0,0
outlet_code_896,346,137,17,86579,1,0,0,1,0,0
outlet_code_897,774,209,11,53689,1,0,0,1,0,0
outlet_code_898,1628,311,19,96392,1,0,0,1,0,0
outlet_code_899,1449,290,17,87461,1,0,0,1,0,0
outlet_code_900,1568,304,19,93377,1,0,0,1,0,0
outlet_code_901,784,210,11,54193,1,0,0,1,0,0
outlet_code_902,1440,289,17,86977,1,0,0,1,0,0
outlet_code_903,1053,242,14,67637,1,0,0,1,0,0
outlet_code_904,903,224,12,60151,1,0,0,1,0,0
outlet_code_905,1185,258,15,74232,1,0,0,1,0,0
outlet_code_906,2834,533,20,42504,0,1,0,1,0,0
outlet_code_907,2978,3757,40,123917,0,0,1,0,1,0
outlet_code_908,2612,3024,32,105602,0,0,1,0,1,0
outlet_code_909,254,1606,28,101883,0,0,1,0,1,0
outlet_code_910,298,2272,35,124068,0,0,1,0,1,0
outlet_code_911,333,2792,40,141413,0,0,1,0,1,0
outlet_code_912,1239,2278,39,128912,0,0,1,0,1,0
outlet_code_913,3704,385,19,92596,1,0,0,1,0,0
outlet_code_914,233,108,12,58332,1,0,0,1,0,0
outlet_code_915,363,141,18,90750,1,0,0,1,0,0
outlet_code_916,389,147,19,97333,1,0,0,1,0,0
outlet_code_917,1288,271,16,79376,1,0,0,1,0,0
outlet_code_918,744,205,10,52189,1,0,0,1,0,0
outlet_code_919,1241,265,15,77038,1,0,0,1,0,0
outlet_code_920,845,217,11,57227,1,0,0,1,0,0
outlet_code_921,1116,250,14,70793,1,0,0,1,0,0
outlet_code_922,1432,288,17,86606,1,0,0,1,0,0
outlet_code_923,1471,293,18,88544,1,0,0,1,0,0
outlet_code_924,359,459,22,53819,0,1,0,1,0,0
outlet_code_925,311,411,18,46639,0,1,0,1,0,0
outlet_code_926,852,365,13,34548,0,1,0,1,0,0
