distributor_id,outlet_id
distributor_13,outlet_code_3795
distributor_15,outlet_code_3796
distributor_12,outlet_code_3797
distributor_23,outlet_code_3798
distributor_3,outlet_code_3799
distributor_15,outlet_code_3800
distributor_19,outlet_code_3801
distributor_12,outlet_code_3802
distributor_20,outlet_code_3803
distributor_10,outlet_code_3804
distributor_5,outlet_code_3805
distributor_13,outlet_code_3806
distributor_13,outlet_code_3807
distributor_9,outlet_code_3808
distributor_20,outlet_code_3809
distributor_18,outlet_code_3810
distributor_18,outlet_code_3811
distributor_2,outlet_code_3812
distributor_7,outlet_code_3813
distributor_16,outlet_code_3814
distributor_4,outlet_code_3815
distributor_14,outlet_code_3816
distributor_16,outlet_code_3817
distributor_11,outlet_code_3818
distributor_14,outlet_code_3819
distributor_4,outlet_code_3820
distributor_14,outlet_code_3821
distributor_14,outlet_code_3822
distributor_20,outlet_code_3823
distributor_12,outlet_code_3824
distributor_10,outlet_code_3825
distributor_24,outlet_code_3826
distributor_10,outlet_code_3827
distributor_9,outlet_code_3828
distributor_8,outlet_code_3829
distributor_13,outlet_code_3830
distributor_19,outlet_code_3831
distributor_13,outlet_code_3832
distributor_13,outlet_code_3833
distributor_9,outlet_code_3834
distributor_5,outlet_code_3835
distributor_15,outlet_code_3836
distributor_22,outlet_code_3837
distributor_21,outlet_code_3838
distributor_18,outlet_code_3839
distributor_18,outlet_code_3840
distributor_22,outlet_code_3841
distributor_22,outlet_code_3842
distributor_17,outlet_code_3843
distributor_4,outlet_code_3844
distributor_4,outlet_code_3845
distributor_16,outlet_code_3846
distributor_11,outlet_code_3847
distributor_4,outlet_code_3848
distributor_16,outlet_code_3849
distributor_14,outlet_code_3850
distributor_25,outlet_code_3851
distributor_11,outlet_code_3852
distributor_11,outlet_code_3853
distributor_10,outlet_code_3854
distributor_9,outlet_code_3855
distributor_15,outlet_code_3856
distributor_9,outlet_code_3857
distributor_5,outlet_code_3858
distributor_23,outlet_code_3859
distributor_12,outlet_code_3860
distributor_10,outlet_code_3861
distributor_20,outlet_code_3862
distributor_23,outlet_code_3863
distributor_23,outlet_code_3864
distributor_23,outlet_code_3865
distributor_13,outlet_code_3866
distributor_3,outlet_code_3867
distributor_17,outlet_code_3868
distributor_6,outlet_code_3869
distributor_17,outlet_code_3870
distributor_11,outlet_code_3871
distributor_25,outlet_code_3872
distributor_16,outlet_code_3873
distributor_25,outlet_code_3874
distributor_4,outlet_code_3875
distributor_11,outlet_code_3876
distributor_14,outlet_code_3877
distributor_25,outlet_code_3878
distributor_25,outlet_code_3879
distributor_20,outlet_code_3880
distributor_23,outlet_code_3881
distributor_3,outlet_code_3882
distributor_8,outlet_code_3883
distributor_10,outlet_code_3884
distributor_3,outlet_code_3885
distributor_21,outlet_code_3886
distributor_6,outlet_code_3887
distributor_4,outlet_code_3888
distributor_14,outlet_code_3889
distributor_11,outlet_code_3890
distributor_4,outlet_code_3891
distributor_8,outlet_code_3892
distributor_13,outlet_code_3893
distributor_15,outlet_code_3894
distributor_19,outlet_code_3895
distributor_8,outlet_code_3896
distributor_19,outlet_code_3897
distributor_10,outlet_code_3898
distributor_3,outlet_code_3899
distributor_23,outlet_code_3900
distributor_5,outlet_code_3901
distributor_12,outlet_code_3902
distributor_5,outlet_code_3903
distributor_17,outlet_code_3904
distributor_2,outlet_code_3905
distributor_14,outlet_code_3906
distributor_14,outlet_code_3907
distributor_25,outlet_code_3908
distributor_14,outlet_code_3909
distributor_16,outlet_code_3910
distributor_11,outlet_code_3911
distributor_13,outlet_code_3912
distributor_12,outlet_code_3913
distributor_20,outlet_code_3914
distributor_8,outlet_code_3915
distributor_5,outlet_code_3916
distributor_23,outlet_code_3917
distributor_19,outlet_code_3918
distributor_12,outlet_code_3919
distributor_23,outlet_code_3920
distributor_18,outlet_code_3921
distributor_18,outlet_code_3922
distributor_6,outlet_code_3923
distributor_21,outlet_code_3924
distributor_4,outlet_code_3925
distributor_25,outlet_code_3926
distributor_14,outlet_code_3927
distributor_25,outlet_code_3928
distributor_14,outlet_code_3929
distributor_14,outlet_code_3930
distributor_4,outlet_code_3931
distributor_20,outlet_code_3932
distributor_12,outlet_code_3933
distributor_12,outlet_code_3934
distributor_24,outlet_code_3935
distributor_20,outlet_code_3936
distributor_9,outlet_code_3937
distributor_5,outlet_code_3938
distributor_10,outlet_code_3939
distributor_8,outlet_code_3940
distributor_5,outlet_code_3941
distributor_13,outlet_code_3942
distributor_5,outlet_code_3943
distributor_3,outlet_code_3944
distributor_21,outlet_code_3945
distributor_17,outlet_code_3946
distributor_22,outlet_code_3947
distributor_22,outlet_code_3948
distributor_16,outlet_code_3949
distributor_14,outlet_code_3950
distributor_14,outlet_code_3951
distributor_16,outlet_code_3952
distributor_14,outlet_code_3953
distributor_14,outlet_code_3954
distributor_14,outlet_code_3955
distributor_10,outlet_code_3956
distributor_10,outlet_code_3957
distributor_8,outlet_code_3958
distributor_5,outlet_code_3959
distributor_20,outlet_code_3960
distributor_9,outlet_code_3961
distributor_24,outlet_code_3962
distributor_15,outlet_code_3963
distributor_8,outlet_code_3964
distributor_24,outlet_code_3965
distributor_13,outlet_code_3966
distributor_3,outlet_code_3967
distributor_9,outlet_code_3968
distributor_12,outlet_code_3969
distributor_13,outlet_code_3970
distributor_8,outlet_code_3971
distributor_6,outlet_code_3972
distributor_7,outlet_code_3973
distributor_16,outlet_code_3974
distributor_11,outlet_code_3975
distributor_14,outlet_code_3976
distributor_11,outlet_code_3977
distributor_14,outlet_code_3978
distributor_4,outlet_code_3979
distributor_4,outlet_code_3980
distributor_25,outlet_code_3981
distributor_23,outlet_code_3982
distributor_15,outlet_code_3983
distributor_10,outlet_code_3984
distributor_8,outlet_code_3985
distributor_3,outlet_code_3986
distributor_24,outlet_code_3987
distributor_12,outlet_code_3988
distributor_9,outlet_code_3989
distributor_15,outlet_code_3990
distributor_13,outlet_code_3991
distributor_12,outlet_code_3992
distributor_3,outlet_code_3993
distributor_2,outlet_code_3994
distributor_1,outlet_code_3995
distributor_4,outlet_code_3996
distributor_11,outlet_code_3997
distributor_14,outlet_code_3998
distributor_25,outlet_code_3999
distributor_14,outlet_code_4000
distributor_16,outlet_code_4001
distributor_20,outlet_code_4002
distributor_8,outlet_code_4003
distributor_15,outlet_code_4004
distributor_5,outlet_code_4005
distributor_12,outlet_code_4006
distributor_15,outlet_code_4007
distributor_24,outlet_code_4008
distributor_15,outlet_code_4009
distributor_23,outlet_code_4010
distributor_24,outlet_code_4011
distributor_10,outlet_code_4012
distributor_20,outlet_code_4013
distributor_20,outlet_code_4014
distributor_9,outlet_code_4015
distributor_19,outlet_code_4016
distributor_7,outlet_code_4017
distributor_7,outlet_code_4018
distributor_14,outlet_code_4019
distributor_11,outlet_code_4020
distributor_16,outlet_code_4021
distributor_14,outlet_code_4022
distributor_25,outlet_code_4023
distributor_24,outlet_code_4024
distributor_15,outlet_code_4025
distributor_3,outlet_code_4026
distributor_20,outlet_code_4027
distributor_5,outlet_code_4028
distributor_13,outlet_code_4029
distributor_22,outlet_code_4030
distributor_22,outlet_code_4031
distributor_7,outlet_code_4032
distributor_22,outlet_code_4033
distributor_11,outlet_code_4034
distributor_4,outlet_code_4035
distributor_16,outlet_code_4036
distributor_14,outlet_code_4037
distributor_25,outlet_code_4038
distributor_11,outlet_code_4039
distributor_8,outlet_code_4040
distributor_5,outlet_code_4041
distributor_15,outlet_code_4042
distributor_8,outlet_code_4043
distributor_3,outlet_code_4044
distributor_15,outlet_code_4045
distributor_5,outlet_code_4046
distributor_19,outlet_code_4047
distributor_24,outlet_code_4048
distributor_9,outlet_code_4049
distributor_5,outlet_code_4050
distributor_19,outlet_code_4051
distributor_7,outlet_code_4052
distributor_22,outlet_code_4053
distributor_7,outlet_code_4054
distributor_4,outlet_code_4055
distributor_16,outlet_code_4056
distributor_25,outlet_code_4057
distributor_25,outlet_code_4058
distributor_16,outlet_code_4059
distributor_13,outlet_code_4060
distributor_12,outlet_code_4061
distributor_19,outlet_code_4062
distributor_5,outlet_code_4063
distributor_8,outlet_code_4064
distributor_5,outlet_code_4065
distributor_23,outlet_code_4066
distributor_15,outlet_code_4067
distributor_15,outlet_code_4068
distributor_23,outlet_code_4069
distributor_10,outlet_code_4070
distributor_1,outlet_code_4071
distributor_22,outlet_code_4072
distributor_17,outlet_code_4073
distributor_14,outlet_code_4074
distributor_14,outlet_code_4075
distributor_4,outlet_code_4076
distributor_4,outlet_code_4077
distributor_11,outlet_code_4078
distributor_12,outlet_code_4079
distributor_9,outlet_code_4080
distributor_20,outlet_code_4081
distributor_13,outlet_code_4082
distributor_19,outlet_code_4083
distributor_12,outlet_code_4084
distributor_13,outlet_code_4085
distributor_15,outlet_code_4086
distributor_24,outlet_code_4087
distributor_6,outlet_code_4088
distributor_18,outlet_code_4089
distributor_17,outlet_code_4090
distributor_21,outlet_code_4091
distributor_18,outlet_code_4092
distributor_4,outlet_code_4093
distributor_11,outlet_code_4094
distributor_14,outlet_code_4095
distributor_11,outlet_code_4096
distributor_11,outlet_code_4097
distributor_11,outlet_code_4098
distributor_11,outlet_code_4099
distributor_8,outlet_code_4100
distributor_20,outlet_code_4101
distributor_10,outlet_code_4102
distributor_20,outlet_code_4103
distributor_24,outlet_code_4104
distributor_15,outlet_code_4105
distributor_17,outlet_code_4106
distributor_1,outlet_code_4107
distributor_22,outlet_code_4108
distributor_25,outlet_code_4109
distributor_4,outlet_code_4110
distributor_25,outlet_code_4111
distributor_16,outlet_code_4112
distributor_25,outlet_code_4113
distributor_4,outlet_code_4114
distributor_16,outlet_code_4115
distributor_14,outlet_code_4116
distributor_11,outlet_code_4117
distributor_14,outlet_code_4118
distributor_25,outlet_code_4119
distributor_10,outlet_code_4120
distributor_23,outlet_code_4121
distributor_9,outlet_code_4122
distributor_3,outlet_code_4123
distributor_24,outlet_code_4124
distributor_6,outlet_code_4125
distributor_6,outlet_code_4126
distributor_22,outlet_code_4127
distributor_14,outlet_code_4128
distributor_14,outlet_code_4129
distributor_16,outlet_code_4130
distributor_25,outlet_code_4131
distributor_11,outlet_code_4132
distributor_4,outlet_code_4133
distributor_4,outlet_code_4134
distributor_14,outlet_code_4135
distributor_16,outlet_code_4136
distributor_5,outlet_code_4137
distributor_10,outlet_code_4138
distributor_20,outlet_code_4139
distributor_20,outlet_code_4140
distributor_9,outlet_code_4141
distributor_13,outlet_code_4142
distributor_15,outlet_code_4143
distributor_5,outlet_code_4144
distributor_13,outlet_code_4145
distributor_20,outlet_code_4146
distributor_10,outlet_code_4147
distributor_22,outlet_code_4148
distributor_7,outlet_code_4149
distributor_22,outlet_code_4150
distributor_16,outlet_code_4151
distributor_25,outlet_code_4152
distributor_4,outlet_code_4153
distributor_11,outlet_code_4154
distributor_16,outlet_code_4155
distributor_11,outlet_code_4156
distributor_16,outlet_code_4157
distributor_4,outlet_code_4158
distributor_16,outlet_code_4159
distributor_9,outlet_code_4160
distributor_12,outlet_code_4161
distributor_20,outlet_code_4162
distributor_23,outlet_code_4163
distributor_9,outlet_code_4164
distributor_21,outlet_code_4165
distributor_18,outlet_code_4166
distributor_22,outlet_code_4167
distributor_11,outlet_code_4168
distributor_14,outlet_code_4169
distributor_16,outlet_code_4170
distributor_16,outlet_code_4171
distributor_25,outlet_code_4172
distributor_14,outlet_code_4173
distributor_25,outlet_code_4174
distributor_16,outlet_code_4175
distributor_15,outlet_code_4176
distributor_8,outlet_code_4177
distributor_13,outlet_code_4178
distributor_12,outlet_code_4179
distributor_20,outlet_code_4180
distributor_13,outlet_code_4181
distributor_19,outlet_code_4182
distributor_13,outlet_code_4183
distributor_9,outlet_code_4184
distributor_18,outlet_code_4185
distributor_17,outlet_code_4186
distributor_1,outlet_code_4187
distributor_1,outlet_code_4188
distributor_18,outlet_code_4189
distributor_25,outlet_code_4190
distributor_16,outlet_code_4191
distributor_14,outlet_code_4192
distributor_25,outlet_code_4193
distributor_4,outlet_code_4194
distributor_4,outlet_code_4195
distributor_4,outlet_code_4196
distributor_14,outlet_code_4197
distributor_11,outlet_code_4198
distributor_4,outlet_code_4199
distributor_14,outlet_code_4200
